datetime,count
2011-04-23 01:00:00,26.95
2011-04-23 02:00:00,25.77
2011-04-23 03:00:00,16.89
2011-04-23 04:00:00,4.79
2011-04-23 05:00:00,4.6
2011-04-23 06:00:00,15.16
2011-04-23 07:00:00,60.61
2011-04-23 08:00:00,60.76
2011-04-23 09:00:00,86.24
2011-04-23 10:00:00,140.57
2011-04-23 11:00:00,157.3
2011-04-23 12:00:00,213.78
2011-04-23 13:00:00,233.42
2011-04-23 14:00:00,299.36
2011-04-23 15:00:00,350.28
2011-04-23 16:00:00,328.35
2011-04-23 17:00:00,323.75
2011-04-23 18:00:00,281.92
2011-04-23 19:00:00,260.98
2011-04-23 20:00:00,188.93
2011-04-23 21:00:00,168.05
2011-04-23 22:00:00,140.87
2011-04-23 23:00:00,108.25
2011-04-24 00:00:00,99.43
2011-04-24 01:00:00,76.55
2011-04-24 02:00:00,55.15
2011-04-24 03:00:00,30.74
2011-04-24 04:00:00,11.04
2011-04-24 05:00:00,13.45
2011-04-24 06:00:00,13.35
2011-04-24 07:00:00,36.68
2011-04-24 08:00:00,80.06
2011-04-24 09:00:00,131.71
2011-04-24 10:00:00,256.4
2011-04-24 11:00:00,373.65
2011-04-24 12:00:00,391.7
2011-04-24 13:00:00,374.41
2011-04-24 14:00:00,383.35
2011-04-24 15:00:00,387.65
2011-04-24 16:00:00,405.03
2011-04-24 17:00:00,360.255
2011-04-24 18:00:00,330.28
2011-04-24 19:00:00,257.43
2011-04-24 20:00:00,162.5
2011-04-24 21:00:00,67.36
2011-04-24 22:00:00,53.05
2011-04-24 23:00:00,57.39
2011-04-25 00:00:00,24.55
2011-04-25 01:00:00,12.15
2011-04-25 02:00:00,10.68
2011-04-25 03:00:00,4.77
2011-04-25 04:00:00,5.06
2011-04-25 05:00:00,12.62
2011-04-25 06:00:00,87.96
2011-04-25 07:00:00,244.89
2011-04-25 08:00:00,377.34
2011-04-25 09:00:00,187.54
2011-04-25 10:00:00,117.02
2011-04-25 11:00:00,135.43
2011-04-25 12:00:00,174.29
2011-04-25 13:00:00,172.06
2011-04-25 14:00:00,159.16
2011-04-25 15:00:00,169.93
2011-04-25 16:00:00,279.71
2011-04-25 17:00:00,537.96
2011-04-25 18:00:00,499.65
2011-04-25 19:00:00,365.39
2011-04-25 20:00:00,289.17
2011-04-25 21:00:00,192.25
2011-04-25 22:00:00,108.05
2011-04-25 23:00:00,68.16
2011-04-26 00:00:00,27.78
2011-04-26 01:00:00,12.37
2011-04-26 02:00:00,5.9
2011-04-26 03:00:00,3.07
2011-04-26 04:00:00,4.68
2011-04-26 05:00:00,23.55
2011-04-26 06:00:00,113.57
2011-04-26 07:00:00,320.71
2011-04-26 08:00:00,438.85
2011-04-26 09:00:00,203.92
2011-04-26 10:00:00,126.99
2011-04-26 11:00:00,151.81
2011-04-26 12:00:00,199.54
2011-04-26 13:00:00,194.88
2011-04-26 14:00:00,165.38
2011-04-26 15:00:00,165.05
2011-04-26 16:00:00,286.55
2011-04-26 17:00:00,557.47
2011-04-26 18:00:00,490.11
2011-04-26 19:00:00,300.49
2011-04-26 20:00:00,241.78
2011-04-26 21:00:00,199.94
2011-04-26 22:00:00,150.02
2011-04-26 23:00:00,71.09
2011-04-27 00:00:00,29.75
2011-04-27 01:00:00,15.17
2011-04-27 02:00:00,7.32
2011-04-27 03:00:00,4.1
2011-04-27 04:00:00,5.02
2011-04-27 05:00:00,16.37
2011-04-27 06:00:00,103.25
2011-04-27 07:00:00,281.02
2011-04-27 08:00:00,416.0
2011-04-27 09:00:00,187.67
2011-04-27 10:00:00,107.69
2011-04-27 11:00:00,118.27
2011-04-27 12:00:00,158.43
2011-04-27 13:00:00,164.86
2011-04-27 14:00:00,168.22
2011-04-27 15:00:00,160.83
2011-04-27 16:00:00,275.8
2011-04-27 17:00:00,391.38
2011-04-27 18:00:00,364.31
2011-04-27 19:00:00,323.73
2011-04-27 20:00:00,218.14
2011-04-27 21:00:00,159.89
2011-04-27 22:00:00,98.58
2011-04-27 23:00:00,67.9
2011-04-28 00:00:00,43.72
2011-04-28 01:00:00,17.23
2011-04-28 02:00:00,6.3
2011-04-28 03:00:00,5.47
2011-04-28 04:00:00,5.46
2011-04-28 05:00:00,21.56
2011-04-28 06:00:00,100.23
2011-04-28 07:00:00,297.48
2011-04-28 08:00:00,427.1
2011-04-28 09:00:00,178.92
2011-04-28 10:00:00,118.7
2011-04-28 11:00:00,117.57
2011-04-28 12:00:00,164.33
2011-04-28 13:00:00,139.95
2011-04-28 14:00:00,136.46
2011-04-28 15:00:00,174.23
2011-04-28 16:00:00,274.2
2011-04-28 17:00:00,497.37
2011-04-28 18:00:00,412.02
2011-04-28 19:00:00,357.44
2011-04-28 20:00:00,245.91
2011-04-28 21:00:00,206.38
2011-04-28 22:00:00,145.63
2011-04-28 23:00:00,110.115
2011-04-29 00:00:00,57.15
2011-04-29 01:00:00,28.44
2011-04-29 02:00:00,20.46
2011-04-29 03:00:00,6.37
2011-04-29 04:00:00,5.47
2011-04-29 05:00:00,23.16
2011-04-29 06:00:00,100.28
2011-04-29 07:00:00,270.77
2011-04-29 08:00:00,479.87
2011-04-29 09:00:00,215.14
2011-04-29 10:00:00,146.52
2011-04-29 11:00:00,180.5
2011-04-29 12:00:00,243.65
2011-04-29 13:00:00,240.77
2011-04-29 14:00:00,242.01
2011-04-29 15:00:00,232.71
2011-04-29 16:00:00,288.88
2011-04-29 17:00:00,383.86
2011-04-29 18:00:00,369.58
2011-04-29 19:00:00,218.88
2011-04-29 20:00:00,175.35
2011-04-29 21:00:00,127.2
2011-04-29 22:00:00,102.05
2011-04-29 23:00:00,72.24
2011-04-30 00:00:00,58.04
2011-04-30 01:00:00,51.25
2011-04-30 02:00:00,45.25
2011-04-30 03:00:00,21.27
2011-04-30 04:00:00,6.92
2011-04-30 05:00:00,6.76
2011-04-30 06:00:00,21.05
2011-04-30 07:00:00,62.77
2011-04-30 08:00:00,89.71
2011-04-30 09:00:00,171.58
2011-04-30 10:00:00,267.06
2011-04-30 11:00:00,315.35
2011-04-30 12:00:00,342.54
2011-04-30 13:00:00,358.45
2011-04-30 14:00:00,347.88
2011-04-30 15:00:00,365.71
2011-04-30 16:00:00,356.1
2011-04-30 17:00:00,322.0
2011-04-30 18:00:00,305.32
2011-04-30 19:00:00,254.59
2011-04-30 20:00:00,132.75
2011-04-30 21:00:00,104.98
2011-04-30 22:00:00,98.83
2011-04-30 23:00:00,68.93
2011-05-20 00:00:00,42.31
2011-05-20 01:00:00,19.54
2011-05-20 02:00:00,11.23
2011-05-20 03:00:00,4.82
2011-05-20 04:00:00,4.85
2011-05-20 05:00:00,22.24
2011-05-20 06:00:00,91.6
2011-05-20 07:00:00,269.59
2011-05-20 08:00:00,453.04
2011-05-20 09:00:00,212.48
2011-05-20 10:00:00,166.63
2011-05-20 11:00:00,179.22
2011-05-20 12:00:00,257.73
2011-05-20 13:00:00,240.37
2011-05-20 14:00:00,250.38
2011-05-20 15:00:00,255.32
2011-05-20 16:00:00,351.52
2011-05-20 17:00:00,413.52
2011-05-20 18:00:00,479.59
2011-05-20 19:00:00,310.75
2011-05-20 20:00:00,223.64
2011-05-20 21:00:00,196.02
2011-05-20 22:00:00,115.59
2011-05-20 23:00:00,115.58
2011-05-21 00:00:00,100.72
2011-05-21 01:00:00,77.13
2011-05-21 02:00:00,62.72
2011-05-21 03:00:00,25.03
2011-05-21 04:00:00,7.17
2011-05-21 05:00:00,8.39
2011-05-21 06:00:00,20.37
2011-05-21 07:00:00,51.98
2011-05-21 08:00:00,129.58
2011-05-21 09:00:00,214.65
2011-05-21 10:00:00,285.71
2011-05-21 11:00:00,375.9
2011-05-21 12:00:00,402.19
2011-05-21 13:00:00,419.06
2011-05-21 14:00:00,396.83
2011-05-21 15:00:00,407.59
2011-05-21 16:00:00,415.81
2011-05-21 17:00:00,362.70166666666665
2011-05-21 18:00:00,361.93
2011-05-21 19:00:00,336.28
2011-05-21 20:00:00,225.14
2011-05-21 21:00:00,189.44
2011-05-21 22:00:00,145.08
2011-05-21 23:00:00,121.94
2011-05-22 00:00:00,110.12
2011-05-22 01:00:00,72.15
2011-05-22 02:00:00,55.97
2011-05-22 03:00:00,30.25
2011-05-22 04:00:00,10.97
2011-05-22 05:00:00,13.44
2011-05-22 06:00:00,12.82
2011-05-22 07:00:00,42.78
2011-05-22 08:00:00,94.54
2011-05-22 09:00:00,179.26
2011-05-22 10:00:00,278.77
2011-05-22 11:00:00,373.49
2011-05-22 12:00:00,385.77
2011-05-22 13:00:00,380.04
2011-05-22 14:00:00,328.07
2011-05-22 15:00:00,372.72
2011-05-22 16:00:00,372.95
2011-05-22 17:00:00,366.18666666666667
2011-05-22 18:00:00,350.87
2011-05-22 19:00:00,319.28
2011-05-22 20:00:00,246.28
2011-05-22 21:00:00,173.88
2011-05-22 22:00:00,128.77
2011-05-22 23:00:00,93.19
2011-05-23 00:00:00,28.69
2011-05-23 01:00:00,14.26
2011-05-23 02:00:00,6.45
2011-05-23 03:00:00,4.06
2011-05-23 04:00:00,4.89
2011-05-23 05:00:00,16.61
2011-05-23 06:00:00,90.07
2011-05-23 07:00:00,276.04
2011-05-23 08:00:00,368.24
2011-05-23 09:00:00,185.56
2011-05-23 10:00:00,118.14
2011-05-23 11:00:00,144.96
2011-05-23 12:00:00,163.73
2011-05-23 13:00:00,181.38
2011-05-23 14:00:00,146.33
2011-05-23 15:00:00,158.72
2011-05-23 16:00:00,277.04
2011-05-23 17:00:00,442.76
2011-05-23 18:00:00,481.54
2011-05-23 19:00:00,378.74
2011-05-23 20:00:00,220.82
2011-05-23 21:00:00,138.55
2011-05-23 22:00:00,136.7
2011-05-23 23:00:00,62.88
2011-05-24 00:00:00,21.92
2011-05-24 01:00:00,11.56
2011-05-24 02:00:00,6.35
2011-05-24 03:00:00,4.37
2011-05-24 04:00:00,6.12
2011-05-24 05:00:00,16.31
2011-05-24 06:00:00,104.18
2011-05-24 07:00:00,159.24
2011-05-24 08:00:00,324.76
2011-05-24 09:00:00,203.48
2011-05-24 10:00:00,120.61
2011-05-24 11:00:00,148.95
2011-05-24 12:00:00,184.15
2011-05-24 13:00:00,188.36
2011-05-24 14:00:00,159.02
2011-05-24 15:00:00,166.83
2011-05-24 16:00:00,294.25
2011-05-24 17:00:00,499.48
2011-05-24 18:00:00,509.26
2011-05-24 19:00:00,356.22
2011-05-24 20:00:00,272.65
2011-05-24 21:00:00,219.54
2011-05-24 22:00:00,86.06
2011-05-24 23:00:00,75.06
2011-05-25 00:00:00,23.71
2011-05-25 01:00:00,11.96
2011-05-25 02:00:00,5.2
2011-05-25 03:00:00,4.69
2011-05-25 04:00:00,5.49
2011-05-25 05:00:00,25.74
2011-05-25 06:00:00,108.86
2011-05-25 07:00:00,333.83
2011-05-25 08:00:00,433.0
2011-05-25 09:00:00,210.52
2011-05-25 10:00:00,131.4
2011-05-25 11:00:00,146.54
2011-05-25 12:00:00,206.28
2011-05-25 13:00:00,188.41
2011-05-25 14:00:00,155.2
2011-05-25 15:00:00,163.78
2011-05-25 16:00:00,284.67
2011-05-25 17:00:00,552.25
2011-05-25 18:00:00,529.92
2011-05-25 19:00:00,408.69
2011-05-25 20:00:00,310.93
2011-05-25 21:00:00,209.08
2011-05-25 22:00:00,160.41
2011-05-25 23:00:00,84.91
2011-05-26 00:00:00,51.19
2011-05-26 01:00:00,19.66
2011-05-26 02:00:00,10.55
2011-05-26 03:00:00,5.41
2011-05-26 04:00:00,5.44
2011-05-26 05:00:00,21.72
2011-05-26 06:00:00,88.5
2011-05-26 07:00:00,269.04
2011-05-26 08:00:00,424.99
2011-05-26 09:00:00,203.25
2011-05-26 10:00:00,115.04
2011-05-26 11:00:00,151.12
2011-05-26 12:00:00,192.57
2011-05-26 13:00:00,170.49
2011-05-26 14:00:00,162.52
2011-05-26 15:00:00,166.72
2011-05-26 16:00:00,265.03
2011-05-26 17:00:00,527.84
2011-05-26 18:00:00,511.18
2011-05-26 19:00:00,358.86
2011-05-26 20:00:00,300.825
2011-05-26 21:00:00,204.76
2011-05-26 22:00:00,160.94
2011-05-26 23:00:00,118.23166666666665
2011-05-27 00:00:00,64.79
2011-05-27 01:00:00,25.45
2011-05-27 02:00:00,15.11
2011-05-27 03:00:00,5.56
2011-05-27 04:00:00,5.51
2011-05-27 05:00:00,27.25
2011-05-27 06:00:00,106.71
2011-05-27 07:00:00,277.1
2011-05-27 08:00:00,454.4
2011-05-27 09:00:00,219.01
2011-05-27 10:00:00,142.68
2011-05-27 11:00:00,154.9
2011-05-27 12:00:00,223.58
2011-05-27 13:00:00,218.92
2011-05-27 14:00:00,212.5
2011-05-27 15:00:00,222.84
2011-05-27 16:00:00,311.51
2011-05-27 17:00:00,511.72
2011-05-27 18:00:00,428.17
2011-05-27 19:00:00,301.34
2011-05-27 20:00:00,224.66
2011-05-27 21:00:00,172.18
2011-05-27 22:00:00,148.12
2011-05-27 23:00:00,127.67
2011-05-28 00:00:00,105.85
2011-05-28 01:00:00,84.77
2011-05-28 02:00:00,54.36
2011-05-28 03:00:00,27.94
2011-05-28 04:00:00,8.41
2011-05-28 05:00:00,9.41
2011-05-28 06:00:00,22.74
2011-05-28 07:00:00,47.28
2011-05-28 08:00:00,110.64
2011-05-28 09:00:00,209.23
2011-05-28 10:00:00,304.74
2011-05-28 11:00:00,361.64
2011-05-28 12:00:00,360.74
2011-05-28 13:00:00,368.1
2011-05-28 14:00:00,365.51
2011-05-28 15:00:00,406.48
2011-05-28 16:00:00,418.82
2011-05-28 17:00:00,400.76499999999993
2011-05-28 18:00:00,332.49
2011-05-28 19:00:00,290.74
2011-05-28 20:00:00,283.3
2011-05-28 21:00:00,202.08
2011-05-28 22:00:00,179.47
2011-05-28 23:00:00,144.27
2011-05-29 00:00:00,113.29
2011-05-29 01:00:00,90.3
2011-05-29 02:00:00,62.65
2011-05-29 03:00:00,28.31
2011-05-29 04:00:00,9.6
2011-05-29 05:00:00,13.08
2011-05-29 06:00:00,15.17
2011-05-29 07:00:00,28.34
2011-05-29 08:00:00,76.72
2011-05-29 09:00:00,126.6
2011-05-29 10:00:00,219.56
2011-05-29 11:00:00,265.88
2011-05-29 12:00:00,324.24
2011-05-29 13:00:00,381.67
2011-05-29 14:00:00,356.91
2011-05-29 15:00:00,363.55
2011-05-29 16:00:00,347.15
2011-05-29 17:00:00,356.26
2011-05-29 18:00:00,252.52
2011-05-29 19:00:00,257.02
2011-05-29 20:00:00,217.56
2011-05-29 21:00:00,163.43
2011-05-29 22:00:00,119.99
2011-05-29 23:00:00,108.38
2011-05-30 00:00:00,93.3
2011-05-30 01:00:00,74.83
2011-05-30 02:00:00,48.33
2011-05-30 03:00:00,22.34
2011-05-30 04:00:00,10.95
2011-05-30 05:00:00,11.63
2011-05-30 06:00:00,52.11
2011-05-30 07:00:00,59.35
2011-05-30 08:00:00,125.94
2011-05-30 09:00:00,223.04
2011-05-30 10:00:00,279.21
2011-05-30 11:00:00,348.15
2011-05-30 12:00:00,382.96
2011-05-30 13:00:00,377.43
2011-05-30 14:00:00,366.94
2011-05-30 15:00:00,363.84
2011-05-30 16:00:00,375.76
2011-05-30 17:00:00,442.29
2011-05-30 18:00:00,430.87
2011-05-30 19:00:00,317.49
2011-05-30 20:00:00,340.19
2011-05-30 21:00:00,357.3
2011-05-30 22:00:00,287.13
2011-05-30 23:00:00,99.83
2011-05-31 00:00:00,29.97
2011-05-31 01:00:00,16.58
2011-05-31 02:00:00,7.93
2011-05-31 03:00:00,4.07
2011-05-31 04:00:00,5.92
2011-05-31 05:00:00,25.8
2011-05-31 06:00:00,114.78
2011-05-31 07:00:00,319.53
2011-05-31 08:00:00,450.74
2011-05-31 09:00:00,184.98
2011-05-31 10:00:00,123.93
2011-05-31 11:00:00,129.49
2011-05-31 12:00:00,155.83
2011-05-31 13:00:00,150.08
2011-05-31 14:00:00,145.88
2011-05-31 15:00:00,147.04
2011-05-31 16:00:00,237.04
2011-05-31 17:00:00,514.58
2011-05-31 18:00:00,514.05
2011-05-31 19:00:00,377.34
2011-05-31 20:00:00,293.87
2011-05-31 21:00:00,214.61
2011-05-31 22:00:00,152.22
2011-05-31 23:00:00,75.01
2011-06-20 00:00:00,32.06
2011-06-20 01:00:00,14.44
2011-06-20 02:00:00,7.82
2011-06-20 03:00:00,3.98
2011-06-20 04:00:00,4.39
2011-06-20 05:00:00,18.2
2011-06-20 06:00:00,99.78
2011-06-20 07:00:00,146.71
2011-06-20 08:00:00,310.29
2011-06-20 09:00:00,194.89
2011-06-20 10:00:00,106.47
2011-06-20 11:00:00,109.24
2011-06-20 12:00:00,170.19
2011-06-20 13:00:00,171.11
2011-06-20 14:00:00,166.55
2011-06-20 15:00:00,165.3
2011-06-20 16:00:00,290.3
2011-06-20 17:00:00,554.06
2011-06-20 18:00:00,524.85
2011-06-20 19:00:00,387.37
2011-06-20 20:00:00,296.1
2011-06-20 21:00:00,201.21
2011-06-20 22:00:00,121.29
2011-06-20 23:00:00,78.5
2011-06-21 00:00:00,29.48
2011-06-21 01:00:00,10.91
2011-06-21 02:00:00,5.81
2011-06-21 03:00:00,4.88
2011-06-21 04:00:00,5.94
2011-06-21 05:00:00,19.37
2011-06-21 06:00:00,113.81
2011-06-21 07:00:00,296.81
2011-06-21 08:00:00,413.03
2011-06-21 09:00:00,188.17
2011-06-21 10:00:00,105.98
2011-06-21 11:00:00,112.84
2011-06-21 12:00:00,164.41
2011-06-21 13:00:00,162.97
2011-06-21 14:00:00,145.23
2011-06-21 15:00:00,162.33
2011-06-21 16:00:00,281.04
2011-06-21 17:00:00,533.03
2011-06-21 18:00:00,500.73
2011-06-21 19:00:00,349.82
2011-06-21 20:00:00,232.03
2011-06-21 21:00:00,224.67
2011-06-21 22:00:00,154.88
2011-06-21 23:00:00,72.37
2011-06-22 00:00:00,33.09
2011-06-22 01:00:00,18.94
2011-06-22 02:00:00,7.77
2011-06-22 03:00:00,5.52
2011-06-22 04:00:00,6.36
2011-06-22 05:00:00,28.41
2011-06-22 06:00:00,111.65
2011-06-22 07:00:00,302.55
2011-06-22 08:00:00,430.42
2011-06-22 09:00:00,188.61
2011-06-22 10:00:00,125.83
2011-06-22 11:00:00,139.16
2011-06-22 12:00:00,171.49
2011-06-22 13:00:00,162.9
2011-06-22 14:00:00,158.16
2011-06-22 15:00:00,160.45
2011-06-22 16:00:00,261.21
2011-06-22 17:00:00,479.39
2011-06-22 18:00:00,509.25
2011-06-22 19:00:00,369.37
2011-06-22 20:00:00,286.8
2011-06-22 21:00:00,218.95
2011-06-22 22:00:00,169.02
2011-06-22 23:00:00,90.46
2011-06-23 00:00:00,43.16
2011-06-23 01:00:00,21.55
2011-06-23 02:00:00,8.75
2011-06-23 03:00:00,5.89
2011-06-23 04:00:00,6.97
2011-06-23 05:00:00,25.55
2011-06-23 06:00:00,116.91
2011-06-23 07:00:00,317.91
2011-06-23 08:00:00,426.53
2011-06-23 09:00:00,202.54
2011-06-23 10:00:00,129.59
2011-06-23 11:00:00,143.43
2011-06-23 12:00:00,170.27
2011-06-23 13:00:00,183.07
2011-06-23 14:00:00,160.32
2011-06-23 15:00:00,166.23
2011-06-23 16:00:00,281.5
2011-06-23 17:00:00,481.88
2011-06-23 18:00:00,483.36
2011-06-23 19:00:00,363.61
2011-06-23 20:00:00,298.23
2011-06-23 21:00:00,217.82
2011-06-23 22:00:00,165.16
2011-06-23 23:00:00,125.145
2011-06-24 00:00:00,57.71
2011-06-24 01:00:00,24.5
2011-06-24 02:00:00,12.36
2011-06-24 03:00:00,6.06
2011-06-24 04:00:00,6.18
2011-06-24 05:00:00,24.07
2011-06-24 06:00:00,93.32
2011-06-24 07:00:00,281.07
2011-06-24 08:00:00,445.65
2011-06-24 09:00:00,230.91
2011-06-24 10:00:00,134.57
2011-06-24 11:00:00,160.14
2011-06-24 12:00:00,218.26
2011-06-24 13:00:00,208.44
2011-06-24 14:00:00,218.56
2011-06-24 15:00:00,203.13
2011-06-24 16:00:00,341.85
2011-06-24 17:00:00,563.4
2011-06-24 18:00:00,489.55
2011-06-24 19:00:00,377.98
2011-06-24 20:00:00,288.363
2011-06-24 21:00:00,225.39
2011-06-24 22:00:00,208.97
2011-06-24 23:00:00,148.55
2011-06-25 00:00:00,125.09
2011-06-25 01:00:00,76.87
2011-06-25 02:00:00,55.32
2011-06-25 03:00:00,33.22
2011-06-25 04:00:00,9.98
2011-06-25 05:00:00,12.2
2011-06-25 06:00:00,31.87
2011-06-25 07:00:00,62.38
2011-06-25 08:00:00,158.33
2011-06-25 09:00:00,215.6
2011-06-25 10:00:00,304.92
2011-06-25 11:00:00,385.41
2011-06-25 12:00:00,429.36
2011-06-25 13:00:00,432.3
2011-06-25 14:00:00,434.1
2011-06-25 15:00:00,429.64
2011-06-25 16:00:00,416.98
2011-06-25 17:00:00,411.2383333333333
2011-06-25 18:00:00,396.35
2011-06-25 19:00:00,358.82
2011-06-25 20:00:00,297.448
2011-06-25 21:00:00,229.11
2011-06-25 22:00:00,208.58
2011-06-25 23:00:00,136.42
2011-06-26 00:00:00,114.69
2011-06-26 01:00:00,89.49
2011-06-26 02:00:00,77.17
2011-06-26 03:00:00,36.64
2011-06-26 04:00:00,11.57
2011-06-26 05:00:00,17.37
2011-06-26 06:00:00,22.42
2011-06-26 07:00:00,52.49
2011-06-26 08:00:00,99.93
2011-06-26 09:00:00,196.4
2011-06-26 10:00:00,299.95
2011-06-26 11:00:00,382.36
2011-06-26 12:00:00,409.06
2011-06-26 13:00:00,410.77
2011-06-26 14:00:00,400.64
2011-06-26 15:00:00,406.27
2011-06-26 16:00:00,399.455
2011-06-26 17:00:00,375.755
2011-06-26 18:00:00,378.795
2011-06-26 19:00:00,339.63
2011-06-26 20:00:00,246.34
2011-06-26 21:00:00,191.19
2011-06-26 22:00:00,202.63
2011-06-26 23:00:00,86.64
2011-06-27 00:00:00,40.67
2011-06-27 01:00:00,11.56
2011-06-27 02:00:00,9.35
2011-06-27 03:00:00,4.57
2011-06-27 04:00:00,6.09
2011-06-27 05:00:00,20.2
2011-06-27 06:00:00,111.06
2011-06-27 07:00:00,305.45
2011-06-27 08:00:00,381.15
2011-06-27 09:00:00,207.07
2011-06-27 10:00:00,121.3
2011-06-27 11:00:00,151.56
2011-06-27 12:00:00,178.08
2011-06-27 13:00:00,170.9
2011-06-27 14:00:00,168.9
2011-06-27 15:00:00,166.61
2011-06-27 16:00:00,286.45
2011-06-27 17:00:00,571.3
2011-06-27 18:00:00,533.63
2011-06-27 19:00:00,402.04
2011-06-27 20:00:00,297.24
2011-06-27 21:00:00,191.17
2011-06-27 22:00:00,141.64
2011-06-27 23:00:00,73.58
2011-06-28 00:00:00,30.33
2011-06-28 01:00:00,14.46
2011-06-28 02:00:00,9.97
2011-06-28 03:00:00,6.07
2011-06-28 04:00:00,8.17
2011-06-28 05:00:00,25.16
2011-06-28 06:00:00,108.23
2011-06-28 07:00:00,303.62
2011-06-28 08:00:00,416.98
2011-06-28 09:00:00,197.76
2011-06-28 10:00:00,123.09
2011-06-28 11:00:00,141.89
2011-06-28 12:00:00,171.62
2011-06-28 13:00:00,166.82
2011-06-28 14:00:00,149.83
2011-06-28 15:00:00,158.79
2011-06-28 16:00:00,253.44
2011-06-28 17:00:00,449.66
2011-06-28 18:00:00,410.41
2011-06-28 19:00:00,308.92
2011-06-28 20:00:00,289.39
2011-06-28 21:00:00,205.55
2011-06-28 22:00:00,154.69
2011-06-28 23:00:00,88.32
2011-06-29 00:00:00,32.26
2011-06-29 01:00:00,19.21
2011-06-29 02:00:00,6.98
2011-06-29 03:00:00,5.46
2011-06-29 04:00:00,6.85
2011-06-29 05:00:00,25.14
2011-06-29 06:00:00,109.03
2011-06-29 07:00:00,303.17
2011-06-29 08:00:00,452.37
2011-06-29 09:00:00,203.42
2011-06-29 10:00:00,121.84
2011-06-29 11:00:00,163.67
2011-06-29 12:00:00,204.08
2011-06-29 13:00:00,188.56
2011-06-29 14:00:00,156.88
2011-06-29 15:00:00,172.7
2011-06-29 16:00:00,292.16
2011-06-29 17:00:00,544.57
2011-06-29 18:00:00,556.93
2011-06-29 19:00:00,360.39
2011-06-29 20:00:00,267.255
2011-06-29 21:00:00,225.23
2011-06-29 22:00:00,172.27
2011-06-29 23:00:00,92.48
2011-06-30 00:00:00,46.68
2011-06-30 01:00:00,20.74
2011-06-30 02:00:00,8.8
2011-06-30 03:00:00,6.82
2011-06-30 04:00:00,6.33
2011-06-30 05:00:00,27.08
2011-06-30 06:00:00,116.23
2011-06-30 07:00:00,325.19
2011-06-30 08:00:00,428.92
2011-06-30 09:00:00,205.55
2011-06-30 10:00:00,125.95
2011-06-30 11:00:00,158.13
2011-06-30 12:00:00,211.8
2011-06-30 13:00:00,199.18
2011-06-30 14:00:00,160.48
2011-06-30 15:00:00,178.93
2011-06-30 16:00:00,271.64
2011-06-30 17:00:00,562.21
2011-06-30 18:00:00,555.74
2011-06-30 19:00:00,379.22
2011-06-30 20:00:00,298.93
2011-06-30 21:00:00,220.31
2011-06-30 22:00:00,174.48
2011-06-30 23:00:00,125.325
2011-07-20 00:00:00,34.32
2011-07-20 01:00:00,15.43
2011-07-20 02:00:00,6.87
2011-07-20 03:00:00,5.45
2011-07-20 04:00:00,6.06
2011-07-20 05:00:00,30.71
2011-07-20 06:00:00,122.88
2011-07-20 07:00:00,298.25
2011-07-20 08:00:00,425.74
2011-07-20 09:00:00,204.55
2011-07-20 10:00:00,121.22
2011-07-20 11:00:00,138.47
2011-07-20 12:00:00,163.3
2011-07-20 13:00:00,157.96
2011-07-20 14:00:00,150.45
2011-07-20 15:00:00,155.76
2011-07-20 16:00:00,257.81
2011-07-20 17:00:00,510.08
2011-07-20 18:00:00,512.78
2011-07-20 19:00:00,378.94
2011-07-20 20:00:00,297.51
2011-07-20 21:00:00,216.76
2011-07-20 22:00:00,162.17
2011-07-20 23:00:00,108.6
2011-07-21 00:00:00,47.2
2011-07-21 01:00:00,18.32
2011-07-21 02:00:00,6.56
2011-07-21 03:00:00,5.39
2011-07-21 04:00:00,5.8
2011-07-21 05:00:00,21.55
2011-07-21 06:00:00,118.96
2011-07-21 07:00:00,307.21
2011-07-21 08:00:00,424.0
2011-07-21 09:00:00,194.16
2011-07-21 10:00:00,122.35
2011-07-21 11:00:00,127.24
2011-07-21 12:00:00,150.35
2011-07-21 13:00:00,144.66
2011-07-21 14:00:00,140.56
2011-07-21 15:00:00,143.93
2011-07-21 16:00:00,246.58
2011-07-21 17:00:00,469.7
2011-07-21 18:00:00,476.76
2011-07-21 19:00:00,383.84
2011-07-21 20:00:00,285.18
2011-07-21 21:00:00,222.63
2011-07-21 22:00:00,169.3
2011-07-21 23:00:00,121.62833333333334
2011-07-22 00:00:00,59.66
2011-07-22 01:00:00,31.09
2011-07-22 02:00:00,19.73
2011-07-22 03:00:00,6.58
2011-07-22 04:00:00,7.52
2011-07-22 05:00:00,24.8
2011-07-22 06:00:00,103.08
2011-07-22 07:00:00,284.78
2011-07-22 08:00:00,441.12
2011-07-22 09:00:00,225.79
2011-07-22 10:00:00,155.58
2011-07-22 11:00:00,165.77
2011-07-22 12:00:00,192.35
2011-07-22 13:00:00,191.73
2011-07-22 14:00:00,192.66
2011-07-22 15:00:00,176.11
2011-07-22 16:00:00,310.36
2011-07-22 17:00:00,470.89
2011-07-22 18:00:00,462.02
2011-07-22 19:00:00,349.89
2011-07-22 20:00:00,279.49
2011-07-22 21:00:00,223.2
2011-07-22 22:00:00,200.38
2011-07-22 23:00:00,144.81
2011-07-23 00:00:00,131.03
2011-07-23 01:00:00,83.77
2011-07-23 02:00:00,63.35
2011-07-23 03:00:00,29.95
2011-07-23 04:00:00,9.63
2011-07-23 05:00:00,11.75
